order_id,customer_id,order_date,order_status,shipping_mode
13630,574,2024-06-04,completed,standard
13631,862,2026-06-20,completed,standard
13632,109,2024-05-05,completed,standard
13633,1047,2025-12-14,completed,standard
13634,1273,2026-02-27,cancelled,same-day
13635,1574,2026-07-17,completed,express
13636,711,2025-12-16,completed,standard
13637,1062,2024-06-04,completed,standard
13638,378,2024-06-12,completed,standard
13639,1475,2024-10-30,completed,express
13640,337,2025-07-02,cancelled,standard
13641,1548,2026-08-16,completed,express
13642,1404,2025-02-05,completed,standard
13643,1423,2025-04-27,completed,standard
13644,956,2026-08-11,completed,express
13645,807,2026-05-06,completed,standard
13646,337,2024-03-25,completed,standard
13647,1477,2024-05-09,completed,same-day
13648,531,2026-04-23,completed,standard
13649,968,2025-04-12,completed,express
13650,1319,2025-12-31,cancelled,standard
13651,1557,2026-01-25,completed,standard
13652,716,2026-02-27,completed,standard
13653,1849,2025-01-20,completed,express
13654,1722,2025-07-13,returned,standard
13655,1275,2025-03-25,completed,standard
13656,631,2025-09-20,returned,standard
13657,739,2026-03-04,completed,standard
13658,1574,2024-04-03,completed,standard
13659,777,2025-03-12,completed,standard
13660,1114,2026-06-22,completed,express
13661,339,2025-01-12,completed,standard
13662,1735,2025-11-29,completed,same-day
13663,17,2024-12-03,completed,standard
13664,204,2025-12-31,completed,standard
13665,359,2024-06-19,completed,express
13666,1458,2025-06-28,completed,standard
13667,1329,2026-01-12,completed,standard
13668,1271,2025-02-05,completed,standard
13669,329,2025-02-13,completed,standard
13670,1762,2026-07-13,completed,standard
13671,595,2025-05-28,completed,standard
13672,337,2024-05-20,completed,standard
13673,820,2026-01-11,cancelled,standard
13674,1182,2026-05-16,completed,standard
13675,501,2025-12-18,completed,express
13676,354,2025-12-25,completed,standard
13677,25,2026-04-04,completed,standard
13678,1699,2024-09-30,completed,standard
13679,332,2026-07-23,completed,standard
13680,316,2025-07-31,completed,standard
13681,1844,2026-05-04,completed,standard
13682,168,2025-12-29,completed,standard
13683,1144,2026-02-28,completed,standard
13684,343,2025-11-14,completed,express
13685,23,2026-08-06,completed,express
13686,27,2024-09-05,completed,express
13687,1408,2025-12-31,completed,standard
13688,832,2026-06-17,completed,standard
13689,333,2024-04-14,completed,standard
13690,1392,2024-10-15,completed,standard
13691,77,2024-10-10,completed,standard
13692,818,2024-11-10,completed,standard
13693,1,2024-08-05,completed,standard
13694,1838,2025-11-14,completed,express
13695,1781,2026-01-10,cancelled,standard
13696,1654,2026-01-08,completed,standard
13697,101,2025-07-09,completed,standard
13698,1166,2025-01-07,completed,express
13699,858,2025-12-09,completed,standard
13700,362,2026-04-05,completed,standard
13701,955,2026-01-04,completed,standard
13702,564,2025-05-03,completed,standard
13703,76,2026-06-08,cancelled,same-day
13704,1437,2026-03-25,completed,express
13705,1230,2024-10-10,completed,standard
13706,96,2025-05-29,completed,express
13707,1518,2025-09-03,completed,standard
13708,1154,2025-11-28,completed,same-day
13709,487,2026-07-24,completed,standard
13710,1523,2024-10-12,completed,same-day
13711,1084,2025-02-15,completed,express
13712,347,2025-09-11,completed,express
13713,313,2025-07-25,returned,standard
13714,1672,2025-06-25,completed,express
13715,180,2025-06-11,completed,standard
13716,1900,2025-06-21,completed,standard
13717,440,2026-01-19,completed,standard
13718,1702,2025-10-25,cancelled,standard
13719,1395,2025-04-23,completed,standard
13720,837,2025-03-05,completed,express
13721,42,2025-05-24,returned,standard
13722,1065,2024-10-11,completed,express
13723,924,2026-05-31,returned,standard
13724,1320,2026-07-19,completed,standard
13725,634,2025-12-22,completed,standard
13726,557,2025-03-02,completed,express
13727,213,2024-03-11,completed,standard
13728,1371,2024-02-13,completed,standard
13729,833,2025-10-01,completed,standard
13730,1679,2025-11-21,completed,standard
13731,949,2025-07-27,completed,express
13732,868,2024-12-10,completed,standard
13733,251,2025-07-08,completed,standard
13734,558,2024-12-23,completed,standard
13735,1420,2025-09-04,completed,standard
13736,1428,2025-11-12,completed,standard
13737,699,2025-07-05,completed,standard
13738,28,2026-03-25,completed,standard
13739,643,2025-02-24,completed,standard
13740,927,2026-04-05,completed,standard
13741,395,2026-03-08,completed,express
13742,845,2026-08-12,completed,standard
13743,887,2025-09-15,completed,same-day
13744,848,2026-04-24,completed,standard
13745,286,2026-04-09,completed,express
13746,441,2025-06-03,cancelled,standard
13747,213,2026-03-27,completed,standard
13748,1967,2026-06-29,completed,express
13749,1768,2025-02-01,cancelled,express
13750,1575,2025-04-02,completed,express
13751,221,2026-01-18,completed,standard
13752,1286,2024-10-08,completed,standard
13753,1587,2026-02-18,completed,express
13754,517,2024-08-31,completed,standard
13755,1427,2025-01-25,completed,express
13756,1931,2024-10-16,completed,standard
13757,595,2024-11-29,returned,standard
13758,1879,2026-01-19,returned,same-day
13759,1433,2024-03-19,cancelled,standard
13760,772,2026-04-01,completed,standard
13761,550,2026-06-27,completed,same-day
13762,1633,2025-06-12,completed,standard
13763,223,2025-05-11,cancelled,standard
13764,1496,2025-02-02,completed,express
13765,919,2026-05-31,completed,express
13766,929,2025-09-30,completed,standard
13767,1319,2025-04-08,completed,standard
13768,769,2024-07-19,completed,standard
13769,716,2026-08-25,completed,standard
13770,1903,2025-07-11,cancelled,standard
13771,1786,2026-08-11,completed,standard
13772,1502,2026-05-22,cancelled,express
13773,842,2026-04-15,completed,standard
13774,1389,2025-05-22,completed,same-day
13775,1582,2025-09-23,completed,express
13776,1210,2026-08-21,completed,standard
13777,353,2026-02-12,cancelled,standard
13778,1951,2025-07-12,completed,standard
13779,1636,2025-05-09,completed,standard
13780,1754,2025-11-11,cancelled,express
13781,1619,2024-03-21,completed,express
13782,946,2026-05-28,completed,express
13783,1715,2025-10-22,completed,express
13784,192,2025-06-03,completed,standard
13785,1106,2025-09-19,completed,standard
13786,39,2025-09-24,completed,standard
13787,166,2026-05-17,completed,standard
13788,1690,2025-09-16,completed,standard
13789,1241,2025-04-20,cancelled,standard
13790,1134,2025-10-16,completed,standard
13791,338,2024-11-14,completed,standard
13792,1399,2026-02-12,completed,standard
13793,79,2026-02-04,completed,standard
13794,330,2024-03-22,completed,standard
13795,1126,2024-04-14,completed,standard
13796,887,2024-05-31,completed,standard
13797,532,2026-05-08,completed,standard
13798,534,2026-07-02,cancelled,standard
13799,1535,2026-08-03,completed,express
13800,329,2025-04-06,returned,standard
13801,537,2026-04-21,completed,standard
13802,854,2025-08-02,completed,standard
13803,664,2024-08-21,completed,standard
13804,386,2025-05-11,completed,express
13805,1646,2025-01-02,completed,standard
13806,1150,2026-07-21,completed,standard
13807,894,2026-05-23,completed,standard
13808,1519,2024-04-12,completed,standard
13809,22,2026-02-16,completed,standard
13810,710,2025-08-19,returned,express
13811,583,2025-02-15,completed,standard
13812,1078,2024-07-29,cancelled,standard
13813,1488,2025-12-20,completed,express
13814,750,2025-03-09,completed,express
13815,1519,2025-10-08,completed,standard
13816,833,2026-07-27,completed,standard
13817,1141,2025-09-01,completed,express
13818,557,2025-12-21,completed,express
13819,937,2025-05-06,completed,standard
13820,389,2026-01-28,completed,standard
13821,864,2026-08-26,completed,express
13822,1414,2025-01-20,completed,standard
13823,121,2025-05-03,completed,express
13824,24,2024-06-02,completed,standard
13825,1916,2026-07-01,completed,standard
13826,1193,2024-05-17,completed,standard
13827,451,2026-03-29,completed,standard
13828,1744,2025-03-31,completed,standard
13829,1252,2025-10-10,completed,standard
13830,621,2026-06-29,completed,standard
13831,1480,2026-06-07,completed,express
13832,536,2024-09-27,completed,express
13833,176,2025-06-11,completed,same-day
13834,1452,2025-02-09,completed,standard
13835,465,2026-04-15,cancelled,standard
13836,1560,2024-11-11,completed,standard
13837,1207,2025-09-12,cancelled,standard
13838,1670,2025-06-21,completed,standard
13839,62,2025-11-02,completed,standard
13840,1563,2026-04-09,cancelled,standard
13841,953,2026-01-30,completed,standard
13842,150,2025-03-29,completed,standard
13843,1345,2026-08-18,completed,express
13844,96,2024-12-12,completed,same-day
13845,982,2024-12-20,completed,standard
13846,1295,2025-12-29,completed,express
13847,820,2024-10-05,completed,standard
13848,180,2026-06-11,returned,same-day
13849,440,2025-02-07,completed,same-day
13850,1019,2025-11-04,completed,standard
13851,1814,2025-08-27,completed,standard
13852,522,2026-02-16,completed,standard
13853,420,2025-12-18,completed,standard
13854,98,2026-03-31,completed,standard
13855,1456,2025-05-01,completed,standard
13856,160,2025-12-13,completed,standard
13857,1503,2026-03-08,completed,standard
13858,1684,2025-04-07,completed,standard
13859,1926,2024-08-11,completed,standard
13860,695,2025-02-18,completed,express
13861,829,2026-08-09,returned,standard
13862,1790,2025-06-15,completed,standard
13863,1694,2025-10-19,completed,standard
13864,254,2026-04-27,completed,express
13865,1749,2026-04-24,completed,standard
13866,1507,2026-07-30,completed,standard
13867,806,2026-03-16,completed,standard
13868,1851,2025-09-28,completed,standard
13869,1803,2026-06-06,completed,standard
13870,1565,2025-05-14,completed,standard
13871,727,2025-01-14,cancelled,express
13872,590,2026-06-03,completed,standard
13873,1394,2024-09-10,completed,express
13874,1046,2024-10-02,completed,same-day
13875,1632,2026-07-17,completed,standard
13876,1490,2026-01-27,completed,standard
13877,1147,2024-11-11,completed,standard
13878,1878,2024-05-19,cancelled,standard
13879,291,2026-01-26,completed,standard
13880,950,2024-04-30,completed,standard
13881,1397,2026-03-25,returned,express
13882,1158,2026-01-06,completed,standard
13883,211,2024-04-06,completed,standard
13884,1552,2025-04-24,completed,standard
13885,610,2024-08-05,completed,standard
13886,78,2024-11-21,completed,standard
13887,908,2025-07-19,completed,standard
13888,1681,2025-08-30,completed,same-day
13889,1130,2026-03-15,completed,standard
13890,40,2025-12-12,completed,standard
13891,1953,2025-11-11,completed,express
13892,718,2025-06-24,completed,same-day
13893,1504,2026-08-18,completed,same-day
13894,854,2026-03-25,completed,express
13895,668,2026-02-19,completed,standard
13896,70,2025-05-25,completed,express
13897,1414,2025-04-08,completed,standard
13898,885,2025-11-25,completed,standard
13899,1829,2026-07-08,completed,same-day
13900,1187,2025-08-05,completed,standard
13901,487,2025-10-22,completed,standard
13902,52,2025-09-20,completed,standard
13903,970,2026-01-18,completed,standard
13904,876,2025-06-12,completed,standard
13905,417,2026-03-27,returned,standard
13906,1634,2025-08-19,completed,standard
13907,941,2024-09-07,completed,standard
13908,1585,2026-02-10,completed,standard
13909,1810,2026-06-09,completed,standard
13910,1101,2024-08-07,completed,express
13911,264,2024-11-26,completed,same-day
13912,1470,2025-08-15,completed,express
13913,838,2024-11-02,returned,standard
13914,1772,2024-06-04,completed,express
13915,950,2025-01-17,completed,standard
13916,1153,2024-08-17,completed,standard
13917,557,2026-02-22,completed,standard
13918,158,2026-04-29,completed,same-day
13919,31,2025-03-30,completed,standard
13920,1030,2026-07-17,completed,express
13921,1024,2024-09-11,completed,standard
13922,1023,2026-07-16,completed,standard
13923,651,2024-07-08,cancelled,standard
13924,1012,2026-08-02,completed,standard
13925,652,2025-08-08,completed,standard
13926,1197,2026-05-31,completed,standard
13927,1652,2025-11-20,completed,same-day
13928,767,2026-03-28,completed,standard
13929,1501,2025-11-09,completed,express
13930,1150,2024-09-21,completed,standard
13931,403,2026-02-24,completed,standard
13932,1360,2025-06-23,completed,express
13933,331,2026-07-17,completed,express
13934,1037,2025-07-18,completed,express
13935,1237,2025-05-31,completed,express
13936,1692,2025-06-18,completed,same-day
13937,1510,2026-03-22,completed,express
13938,1976,2025-04-05,completed,express
13939,47,2025-03-31,completed,express
13940,1685,2026-07-31,completed,standard
13941,1599,2026-07-06,completed,standard
13942,1275,2026-07-17,completed,standard
13943,1693,2026-01-09,completed,standard
13944,1685,2024-07-13,completed,standard
13945,1274,2024-12-01,completed,standard
13946,1147,2026-07-17,completed,express
13947,273,2026-05-15,completed,standard
13948,227,2025-12-19,completed,standard
13949,911,2026-08-18,completed,same-day
13950,524,2024-10-25,completed,express
13951,1711,2025-05-10,completed,express
13952,843,2026-02-09,completed,standard
13953,1405,2024-12-02,completed,express
13954,151,2024-06-07,completed,standard
13955,1726,2026-08-20,completed,standard
13956,1367,2025-10-16,completed,express
13957,882,2025-12-26,cancelled,standard
13958,812,2025-11-01,completed,standard
13959,406,2024-12-28,completed,standard
13960,1676,2026-06-17,returned,standard
13961,1522,2025-07-27,completed,express
13962,803,2026-04-02,completed,standard
13963,316,2024-07-19,completed,express
13964,1862,2025-05-17,completed,standard
13965,1353,2025-11-23,cancelled,standard
13966,1754,2026-04-01,completed,express
13967,949,2026-06-12,completed,standard
13968,1887,2025-06-25,completed,standard
13969,1166,2025-02-25,completed,standard
13970,347,2025-12-29,completed,standard
13971,1673,2026-06-01,returned,express
13972,1676,2025-07-05,completed,standard
13973,156,2025-08-13,cancelled,express
13974,1993,2026-02-08,completed,standard
13975,1632,2026-03-20,completed,standard
13976,1861,2026-02-20,completed,express
13977,987,2026-07-25,cancelled,same-day
13978,1129,2024-04-23,completed,standard
13979,835,2026-07-10,completed,standard
13980,639,2026-04-25,completed,express
13981,1763,2026-03-16,cancelled,standard
13982,403,2025-11-20,completed,express
13983,1611,2025-02-09,completed,standard
13984,928,2025-10-01,returned,standard
13985,915,2025-10-20,completed,same-day
13986,1828,2025-12-19,completed,standard
13987,12,2026-07-26,completed,express
13988,844,2026-04-03,completed,standard
13989,1660,2026-01-14,completed,standard
13990,1223,2024-10-30,completed,standard
13991,337,2025-08-16,completed,standard
13992,1178,2026-04-24,completed,standard
13993,308,2026-02-20,completed,standard
13994,407,2026-05-25,completed,express
13995,1396,2026-04-13,completed,express
13996,1077,2024-06-08,completed,standard
13997,1908,2025-09-04,completed,express
13998,465,2025-03-02,completed,standard
13999,1764,2024-11-03,completed,standard
14000,1349,2026-06-17,completed,standard
14001,470,2025-10-25,completed,standard
14002,646,2025-04-02,completed,express
14003,1376,2026-01-02,completed,same-day
14004,1280,2026-03-12,completed,standard
14005,1389,2026-01-14,completed,standard
14006,217,2025-07-27,completed,standard
14007,710,2025-12-26,completed,standard
14008,1137,2025-11-28,completed,standard
14009,1957,2026-07-21,completed,same-day
14010,897,2024-06-23,completed,standard
14011,1990,2026-03-20,completed,standard
14012,1198,2025-01-22,completed,standard
14013,122,2026-06-29,completed,standard
14014,673,2024-05-26,completed,standard
14015,1084,2024-11-02,returned,express
14016,372,2026-02-10,completed,standard
14017,727,2026-03-04,completed,express
14018,1995,2026-05-28,completed,standard
14019,1068,2025-08-18,completed,express
14020,1918,2024-06-04,completed,express
14021,541,2025-03-10,completed,standard
14022,1128,2026-04-26,completed,standard
14023,1032,2026-07-28,completed,standard
14024,1550,2026-04-23,completed,standard
14025,1319,2024-12-16,completed,express
14026,486,2025-11-30,completed,standard
14027,104,2026-04-03,completed,standard
14028,286,2026-01-09,completed,standard
14029,1739,2025-11-30,completed,standard
14030,1358,2024-11-24,completed,standard
14031,1478,2024-05-20,returned,express
14032,933,2025-12-28,completed,standard
14033,1084,2025-07-14,completed,standard
14034,826,2025-10-13,completed,standard
14035,1012,2026-06-26,completed,standard
14036,1855,2024-08-23,completed,standard
14037,766,2026-04-28,completed,standard
14038,747,2025-12-24,completed,standard
14039,1283,2025-06-12,completed,standard
14040,1328,2026-04-26,completed,standard
14041,1357,2025-05-21,completed,standard
14042,680,2025-11-24,completed,express
14043,1291,2025-03-09,completed,standard
14044,1165,2026-03-31,completed,standard
14045,1509,2024-07-20,completed,same-day
14046,1806,2026-03-03,completed,standard
14047,100,2026-07-08,completed,standard
14048,753,2026-06-09,completed,standard
14049,1699,2024-03-08,completed,express
14050,1761,2025-04-05,completed,standard
14051,1167,2024-12-22,completed,standard
14052,1446,2025-10-24,completed,standard
14053,278,2025-11-23,completed,standard
14054,1696,2025-03-31,completed,standard
14055,1029,2025-03-07,completed,standard
14056,650,2025-07-31,cancelled,standard
14057,395,2026-06-10,cancelled,express
14058,894,2025-05-22,completed,standard
14059,88,2025-12-23,completed,standard
14060,952,2025-07-16,completed,standard
14061,1876,2025-10-03,completed,standard
14062,1955,2025-12-26,completed,standard
14063,823,2025-01-25,returned,standard
14064,593,2024-07-11,completed,standard
14065,889,2024-09-10,completed,express
14066,91,2025-07-20,completed,express
14067,60,2024-10-28,completed,standard
14068,1258,2024-12-16,completed,express
14069,60,2024-07-13,completed,standard
14070,1281,2025-07-04,completed,standard
14071,1729,2024-03-12,completed,standard
14072,1717,2024-07-06,completed,express
14073,908,2026-08-13,completed,standard
14074,803,2025-02-09,cancelled,standard
14075,1065,2026-06-06,completed,same-day
14076,1201,2026-07-17,completed,express
14077,826,2024-01-11,completed,standard
14078,341,2025-06-26,completed,standard
14079,1736,2025-08-02,completed,standard
14080,588,2026-08-18,returned,standard
14081,594,2025-06-22,completed,standard
14082,1060,2024-12-17,completed,same-day
14083,1503,2026-04-05,completed,express
14084,58,2025-06-17,cancelled,standard
14085,1698,2025-07-02,completed,standard
14086,915,2026-04-08,completed,standard
14087,1039,2024-03-23,completed,standard
14088,1321,2025-12-01,completed,express
14089,1933,2024-05-15,completed,standard
14090,1904,2026-05-30,completed,standard
14091,360,2025-11-15,completed,standard
14092,1294,2024-04-24,completed,standard
14093,1264,2025-11-18,completed,standard
14094,170,2026-06-16,completed,standard
14095,835,2024-06-28,completed,express
14096,4,2026-02-24,completed,standard
14097,1876,2025-02-26,completed,standard
14098,1372,2025-05-30,returned,standard
14099,1440,2025-08-18,completed,express
14100,1765,2025-01-26,completed,standard
14101,764,2025-09-30,completed,standard
14102,212,2025-06-10,completed,standard
14103,1601,2025-05-21,completed,standard
14104,811,2024-10-16,completed,standard
14105,256,2026-06-20,completed,standard
14106,1118,2026-07-07,cancelled,standard
14107,1067,2025-02-21,completed,standard
14108,1679,2026-08-26,completed,standard
14109,476,2025-11-07,completed,standard
14110,231,2026-06-14,completed,standard
14111,108,2025-07-05,completed,standard
14112,1511,2026-08-23,completed,standard
14113,343,2025-01-17,completed,express
14114,1846,2025-08-12,cancelled,standard
14115,382,2026-07-03,completed,standard
14116,1803,2026-08-02,completed,express
14117,528,2026-06-28,cancelled,standard
14118,538,2024-12-03,completed,standard
14119,645,2024-08-16,completed,standard
14120,1192,2026-08-28,completed,standard
14121,1261,2025-12-11,completed,standard
14122,360,2026-02-15,completed,express
14123,504,2025-06-28,completed,express
14124,1998,2026-06-07,completed,standard
14125,1361,2026-04-04,completed,standard
14126,1745,2024-10-20,completed,express
14127,1799,2026-02-14,completed,standard
14128,158,2026-05-15,completed,standard
14129,22,2026-01-19,completed,standard
14130,1490,2024-06-09,completed,standard
14131,1621,2026-08-05,completed,standard
14132,1861,2025-11-20,completed,express
14133,279,2025-02-05,completed,standard
14134,316,2025-09-02,completed,standard
14135,1749,2025-06-19,completed,standard
14136,424,2026-08-16,cancelled,express
14137,1195,2026-05-30,completed,standard
14138,1176,2026-02-03,completed,express
14139,1879,2026-01-18,completed,same-day
14140,306,2024-10-18,completed,standard
14141,441,2024-12-18,completed,standard
14142,720,2026-01-28,completed,standard
14143,18,2025-07-01,completed,standard
14144,1107,2025-03-04,completed,express
14145,531,2024-07-26,completed,standard
14146,901,2025-05-22,returned,same-day
14147,1644,2025-05-18,completed,standard
14148,1855,2025-04-10,completed,standard
14149,112,2025-06-08,completed,express
14150,1222,2026-02-02,completed,standard
14151,1298,2025-12-19,completed,express
14152,894,2026-05-26,completed,standard
14153,256,2025-11-20,completed,express
14154,1506,2026-04-22,returned,express
14155,480,2026-04-05,completed,standard
14156,630,2025-03-29,completed,express
14157,1687,2025-02-13,completed,standard
14158,1780,2024-08-06,completed,standard
14159,611,2025-05-10,completed,standard
14160,696,2025-06-21,completed,same-day
14161,440,2026-08-23,completed,standard
14162,1525,2026-01-15,completed,standard
14163,511,2026-05-15,completed,standard
14164,1506,2024-04-26,completed,standard
14165,1404,2026-04-25,completed,standard
14166,1628,2026-02-02,completed,standard
14167,1582,2024-09-24,completed,express
14168,1557,2026-03-27,completed,standard
14169,553,2024-04-09,completed,express
14170,31,2026-07-23,completed,standard
14171,482,2025-05-23,completed,standard
14172,797,2024-06-06,completed,express
14173,1407,2025-01-30,completed,same-day
14174,1678,2025-08-22,completed,standard
14175,1797,2024-11-12,completed,standard
14176,1098,2024-10-19,completed,standard
14177,229,2025-06-07,completed,express
14178,1744,2026-08-04,completed,standard
14179,1145,2025-03-30,completed,standard
14180,1997,2025-12-05,completed,express
14181,494,2026-01-18,completed,same-day
14182,730,2025-07-08,cancelled,standard
14183,1879,2025-06-05,completed,standard
14184,797,2024-10-07,completed,standard
14185,298,2026-05-25,cancelled,express
14186,388,2026-05-23,completed,standard
14187,246,2026-02-11,completed,standard
14188,853,2024-07-14,completed,standard
14189,755,2025-10-13,completed,standard
14190,1615,2025-04-30,completed,standard
14191,1210,2025-03-17,completed,standard
14192,1250,2024-03-24,cancelled,express
14193,1065,2024-12-09,completed,standard
14194,562,2026-06-06,completed,standard
14195,143,2024-09-03,completed,standard
14196,738,2026-07-06,completed,standard
14197,616,2025-01-12,completed,standard
14198,1633,2024-07-13,returned,standard
14199,1937,2025-08-12,completed,express
14200,1709,2024-05-13,completed,standard
14201,1336,2025-05-26,completed,express
14202,342,2025-01-11,returned,standard
14203,1495,2026-03-18,completed,express
14204,1904,2025-01-16,completed,standard
14205,364,2025-04-15,completed,standard
14206,1056,2025-02-01,returned,standard
14207,361,2026-01-05,cancelled,standard
14208,1922,2026-08-25,cancelled,standard
14209,1132,2024-10-16,completed,standard
14210,249,2025-11-08,completed,standard
14211,762,2025-04-28,completed,standard
14212,792,2025-05-09,completed,same-day
14213,1934,2024-10-06,completed,standard
14214,1896,2026-03-30,completed,standard
14215,1144,2024-12-27,completed,standard
14216,815,2025-11-19,completed,standard
14217,371,2026-06-11,completed,express
14218,682,2025-05-28,completed,standard
14219,1222,2026-05-08,completed,standard
14220,1185,2025-09-23,completed,standard
14221,1776,2026-04-29,completed,standard
14222,1201,2026-06-23,completed,standard
14223,1639,2025-04-06,completed,standard
14224,1180,2025-06-19,completed,standard
14225,1473,2026-02-05,completed,standard
14226,1585,2026-04-26,completed,standard
14227,1468,2024-11-12,completed,standard
14228,492,2026-06-13,completed,standard
14229,634,2026-08-16,completed,standard
14230,1109,2026-08-10,completed,standard
14231,955,2025-02-16,completed,express
14232,1948,2025-05-28,returned,standard
14233,1114,2024-12-10,completed,same-day
14234,929,2024-03-07,completed,standard
14235,1000,2025-05-03,returned,standard
14236,1223,2026-07-26,completed,same-day
14237,737,2025-09-22,completed,standard
14238,1562,2025-08-09,completed,standard
14239,25,2025-11-06,completed,standard
14240,235,2024-05-03,completed,standard
14241,509,2024-11-15,completed,standard
14242,339,2026-08-09,completed,standard
14243,1054,2024-09-22,completed,standard
14244,1732,2024-05-10,completed,standard
14245,500,2026-01-28,completed,standard
14246,1217,2025-03-01,completed,same-day
14247,490,2025-06-26,completed,standard
14248,647,2025-03-31,completed,express
14249,1206,2024-08-24,completed,standard
14250,1489,2026-05-05,completed,standard
14251,1952,2024-07-21,completed,standard
14252,1199,2025-08-08,completed,express
14253,303,2024-12-25,completed,standard
14254,243,2025-11-26,completed,standard
14255,20,2026-06-07,completed,standard
14256,8,2026-05-23,completed,standard
14257,129,2024-10-09,completed,standard
14258,590,2026-01-04,completed,standard
14259,1305,2025-12-24,completed,express
14260,1318,2025-04-09,completed,standard
14261,934,2025-01-06,completed,standard
14262,794,2025-10-08,completed,same-day
14263,1678,2026-04-14,completed,standard
14264,1448,2026-07-24,completed,same-day
14265,1888,2024-11-24,completed,standard
14266,1915,2025-02-12,completed,standard
14267,604,2026-07-24,completed,standard
14268,1304,2025-01-06,completed,standard
14269,449,2026-06-18,completed,standard
14270,65,2025-02-13,completed,standard
14271,562,2025-12-11,completed,standard
14272,1873,2026-08-08,completed,standard
14273,137,2026-01-28,completed,standard
14274,596,2026-01-25,completed,express
14275,32,2024-04-26,completed,express
14276,1040,2025-02-21,completed,standard
14277,1154,2025-03-26,completed,standard
14278,635,2024-12-21,completed,standard
14279,1802,2025-10-04,completed,standard
14280,1685,2024-11-20,completed,standard
14281,940,2024-08-08,completed,standard
14282,64,2026-08-02,completed,standard
14283,1226,2025-08-07,completed,standard
14284,866,2026-01-06,completed,standard
14285,647,2025-04-29,completed,standard
14286,1344,2025-06-19,completed,express
14287,590,2026-05-03,completed,standard
14288,1481,2026-05-01,completed,standard
14289,1336,2025-04-09,completed,standard
14290,1399,2025-11-19,completed,standard
14291,590,2025-05-22,completed,standard
14292,23,2024-12-08,completed,express
14293,1243,2024-12-25,completed,standard
14294,1421,2024-03-13,completed,standard
14295,297,2025-02-23,completed,express
14296,1044,2026-08-07,completed,standard
14297,463,2025-03-10,completed,same-day
14298,1663,2026-06-24,completed,standard
14299,60,2026-07-20,completed,express
14300,1865,2026-02-09,completed,express
14301,1988,2026-07-13,completed,standard
14302,853,2025-03-23,returned,standard
14303,1885,2025-10-15,cancelled,standard
14304,196,2025-12-08,completed,standard
14305,1887,2025-08-03,completed,standard
14306,1120,2026-08-15,cancelled,standard
14307,1242,2025-11-16,completed,standard
14308,241,2026-08-18,completed,standard
14309,1877,2024-12-17,completed,express
14310,1882,2025-11-24,completed,express
14311,1653,2026-04-07,completed,standard
14312,1095,2025-08-01,completed,express
14313,1948,2026-07-22,completed,standard
14314,1632,2026-06-21,completed,standard
14315,1298,2025-11-08,completed,express
14316,1713,2025-05-25,completed,standard
14317,803,2025-05-11,completed,standard
14318,255,2024-11-02,completed,standard
14319,8,2025-03-07,completed,express
14320,948,2024-09-23,completed,standard
14321,720,2026-06-27,completed,express
14322,1256,2026-07-01,completed,same-day
14323,5,2024-12-08,completed,standard
14324,1232,2024-12-31,completed,standard
14325,816,2026-07-09,completed,standard
14326,1874,2026-02-09,completed,standard
14327,858,2026-05-09,completed,express
14328,660,2026-06-14,completed,standard
14329,962,2025-06-30,completed,same-day
14330,1512,2024-05-24,completed,same-day
14331,1303,2025-09-12,completed,standard
14332,1465,2024-10-16,completed,standard
14333,1928,2024-10-26,cancelled,standard
14334,576,2025-10-29,completed,standard
14335,1690,2025-01-25,completed,standard
14336,614,2024-10-07,completed,express
14337,1593,2026-05-23,completed,standard
14338,609,2026-04-30,completed,same-day
14339,514,2024-04-27,completed,standard
14340,1423,2026-01-06,completed,standard
14341,630,2025-10-13,cancelled,standard
14342,1930,2026-07-24,completed,standard
14343,1314,2025-06-10,completed,standard
14344,967,2024-09-05,cancelled,express
14345,1239,2025-11-30,cancelled,standard
14346,1698,2025-05-12,completed,express
14347,186,2026-04-15,completed,standard
14348,100,2025-03-04,completed,standard
14349,986,2025-11-19,completed,standard
14350,386,2025-10-02,cancelled,standard
14351,332,2026-06-19,completed,express
14352,1001,2024-02-09,completed,standard
14353,1943,2026-01-17,completed,standard
14354,119,2026-05-07,completed,standard
14355,835,2026-05-12,completed,standard
14356,1512,2025-02-06,completed,express
14357,1520,2025-03-19,completed,standard
14358,352,2026-01-21,completed,express
14359,86,2025-03-08,completed,standard
14360,1395,2026-06-11,completed,standard
14361,1666,2024-10-25,completed,same-day
14362,1486,2025-08-24,completed,express
14363,1172,2025-04-18,cancelled,standard
14364,1445,2026-04-25,completed,standard
14365,1186,2024-12-07,completed,express
14366,1038,2024-11-22,completed,standard
14367,380,2024-11-23,completed,standard
14368,919,2025-08-31,completed,express
14369,372,2025-08-07,completed,standard
14370,1463,2026-08-29,completed,standard
14371,1621,2026-04-20,completed,standard
14372,1700,2026-01-25,completed,express
14373,616,2025-03-09,completed,standard
14374,1690,2026-02-07,completed,same-day
14375,567,2025-09-05,completed,express
14376,1219,2025-08-02,cancelled,express
14377,1558,2024-12-15,completed,standard
14378,995,2025-10-16,completed,express
14379,50,2026-05-13,completed,express
14380,1497,2026-08-23,completed,standard
14381,1075,2026-01-26,completed,standard
14382,1729,2026-05-26,completed,express
14383,1547,2024-09-20,completed,same-day
14384,625,2025-06-19,completed,standard
