order_item_id,order_id,product_id,quantity,discount_pct
31366,12506,12,1,0.1
31367,12506,9,1,0.1
31368,12506,9,1,0
31369,12507,5,2,0.2
31370,12507,21,1,0
31371,12507,3,2,0.2
31372,12508,6,2,0
31373,12508,9,3,0
31374,12509,22,2,0.1
31375,12509,20,1,0.1
31376,12509,14,2,0
31377,12510,1,2,0
31378,12510,21,3,0
31379,12510,16,2,0
31380,12511,1,2,0.15
31381,12511,14,1,0.15
31382,12511,8,2,0.1
31383,12512,7,3,0.1
31384,12512,23,2,0
31385,12513,23,1,0.15
31386,12513,8,2,0.15
31387,12514,12,1,0
31388,12514,23,2,0
31389,12515,7,1,0.1
31390,12516,24,2,0.15
31391,12516,5,1,0.15
31392,12517,24,1,0
31393,12517,7,2,0
31394,12517,1,2,0
31395,12518,10,3,0
31396,12518,7,2,0
31397,12518,22,3,0.1
31398,12519,19,1,0.15
31399,12519,20,2,0
31400,12519,23,3,0.1
31401,12520,10,2,0.2
31402,12520,12,3,0.1
31403,12521,12,1,0.1
31404,12521,8,3,0.1
31405,12521,10,1,0
31406,12521,20,3,0
31407,12522,13,3,0
31408,12522,24,1,0
31409,12522,12,2,0.1
31410,12523,8,3,0.1
31411,12523,16,2,0.1
31412,12524,9,1,0
31413,12524,12,2,0.1
31414,12524,9,2,0
31415,12525,10,3,0.15
31416,12525,24,1,0
31417,12525,19,1,0.15
31418,12525,23,1,0
31419,12526,13,2,0.1
31420,12526,20,3,0
31421,12527,11,2,0
31422,12528,2,2,0.15
31423,12529,23,2,0.15
31424,12529,11,1,0.15
31425,12530,23,2,0.2
31426,12530,19,1,0
31427,12530,11,2,0.1
31428,12530,11,3,0.2
31429,12531,18,2,0.2
31430,12532,1,3,0
31431,12532,5,3,0.2
31432,12532,20,2,0
31433,12532,16,2,0.1
31434,12533,13,1,0
31435,12534,21,1,0.1
31436,12534,18,1,0.1
31437,12534,4,3,0.2
31438,12534,20,3,0.2
31439,12535,6,1,0.1
31440,12535,18,2,0
31441,12535,14,2,0
31442,12536,16,1,0
31443,12536,11,3,0.15
31444,12537,12,1,0.15
31445,12537,16,1,0
31446,12538,12,2,0.15
31447,12538,16,1,0
31448,12538,1,1,0
31449,12538,13,3,0.2
31450,12539,2,2,0.1
31451,12539,13,1,0
31452,12540,18,2,0
31453,12541,5,2,0
31454,12541,1,3,0.1
31455,12542,9,2,0.2
31456,12542,21,1,0.1
31457,12542,8,1,0
31458,12542,9,2,0.15
31459,12543,8,1,0
31460,12543,15,2,0
31461,12543,22,1,0
31462,12544,17,3,0.1
31463,12545,24,3,0
31464,12545,20,1,0
31465,12545,10,2,0.2
31466,12546,9,3,0.1
31467,12546,6,2,0.15
31468,12546,19,2,0
31469,12546,20,2,0.2
31470,12547,11,1,0.1
31471,12547,17,2,0
31472,12547,3,3,0
31473,12547,11,3,0.15
31474,12548,22,1,0
31475,12548,5,3,0.15
31476,12549,5,3,0.15
31477,12550,6,2,0
31478,12551,2,2,0
31479,12552,2,1,0
31480,12552,15,2,0
31481,12552,23,1,0.15
31482,12552,14,1,0.2
31483,12553,17,1,0
31484,12554,1,2,0
31485,12554,16,2,0
31486,12555,8,1,0.2
31487,12555,13,1,0
31488,12555,1,3,0.2
31489,12556,13,3,0
31490,12556,6,1,0.1
31491,12556,16,3,0.15
31492,12557,4,1,0.1
31493,12557,17,1,0.15
31494,12557,2,1,0.15
31495,12558,21,1,0.2
31496,12558,21,1,0
31497,12558,24,3,0.2
31498,12559,6,3,0
31499,12559,15,3,0.1
31500,12559,22,2,0.1
31501,12560,9,3,0
31502,12560,2,3,0.1
31503,12560,4,3,0.2
31504,12561,8,1,0
31505,12561,5,1,0.2
31506,12561,10,2,0.1
31507,12562,19,1,0.1
31508,12562,11,1,0
31509,12562,12,3,0.15
31510,12562,10,2,0.2
31511,12563,23,1,0.1
31512,12563,13,2,0
31513,12563,19,2,0
31514,12564,7,1,0.2
31515,12564,17,1,0.15
31516,12564,24,2,0.15
31517,12565,21,2,0
31518,12565,10,1,0.15
31519,12565,5,2,0.1
31520,12566,8,3,0.1
31521,12567,13,1,0.15
31522,12568,13,2,0
31523,12568,20,1,0.1
31524,12569,6,1,0
31525,12570,1,3,0.2
31526,12571,3,3,0
31527,12571,19,3,0
31528,12571,13,1,0.2
31529,12572,16,1,0.15
31530,12572,6,2,0.2
31531,12572,6,1,0.1
31532,12572,8,3,0
31533,12573,19,2,0
31534,12573,17,3,0.2
31535,12573,18,2,0.2
31536,12573,24,1,0
31537,12574,17,3,0
31538,12574,24,2,0
31539,12574,24,2,0
31540,12574,13,3,0.1
31541,12575,22,1,0
31542,12575,8,3,0.1
31543,12575,1,2,0.15
31544,12575,24,1,0
31545,12576,6,3,0
31546,12576,17,2,0
31547,12576,24,2,0.15
31548,12577,18,2,0.2
31549,12577,21,2,0
31550,12577,16,1,0
31551,12578,24,3,0
31552,12578,13,1,0
31553,12578,9,3,0.15
31554,12579,8,1,0.2
31555,12579,14,3,0.2
31556,12579,1,2,0.15
31557,12579,20,3,0.15
31558,12580,11,1,0
31559,12580,10,1,0
31560,12580,17,3,0.2
31561,12581,4,1,0
31562,12582,7,2,0.15
31563,12582,18,3,0
31564,12582,14,3,0
31565,12583,6,2,0.2
31566,12583,2,3,0.2
31567,12583,4,1,0
31568,12583,16,2,0.2
31569,12584,2,2,0
31570,12584,8,3,0.1
31571,12585,22,2,0.15
31572,12586,18,2,0.1
31573,12586,3,2,0
31574,12586,16,3,0.15
31575,12587,4,2,0.2
31576,12587,2,3,0
31577,12588,24,1,0.1
31578,12588,1,1,0
31579,12589,6,2,0.1
31580,12589,2,3,0
31581,12590,5,3,0.1
31582,12591,13,2,0.2
31583,12591,2,1,0
31584,12591,22,3,0
31585,12592,7,3,0.15
31586,12592,24,3,0.15
31587,12592,2,2,0.2
31588,12593,13,1,0
31589,12593,1,3,0.15
31590,12594,15,2,0
31591,12594,1,2,0.1
31592,12594,1,2,0
31593,12594,16,1,0
31594,12595,16,2,0.2
31595,12595,20,1,0
31596,12595,2,2,0
31597,12595,10,3,0.15
31598,12596,18,3,0
31599,12596,12,3,0.1
31600,12596,3,3,0
31601,12596,2,2,0.1
31602,12597,13,3,0
31603,12597,17,1,0
31604,12597,3,1,0
31605,12597,23,2,0.2
31606,12598,22,2,0
31607,12598,12,1,0.15
31608,12599,3,1,0
31609,12599,16,1,0.15
31610,12600,24,2,0
31611,12600,20,1,0
31612,12600,3,3,0.2
31613,12600,10,2,0
31614,12601,9,3,0
31615,12601,3,1,0
31616,12602,5,3,0.2
31617,12602,9,3,0
31618,12602,9,3,0
31619,12602,3,1,0.15
31620,12603,5,1,0.15
31621,12604,3,2,0.15
31622,12604,4,2,0.1
31623,12604,20,3,0.1
31624,12605,4,2,0.1
31625,12606,21,2,0.15
31626,12607,10,3,0.15
31627,12607,19,3,0.15
31628,12607,11,3,0
31629,12607,12,2,0.2
31630,12608,11,2,0
31631,12609,4,2,0.1
31632,12609,22,2,0.15
31633,12609,21,1,0.1
31634,12609,3,2,0.15
31635,12610,24,1,0.15
31636,12610,18,1,0.2
31637,12610,15,1,0
31638,12611,4,1,0
31639,12611,19,3,0
31640,12612,3,1,0
31641,12612,13,1,0.15
31642,12612,17,3,0.2
31643,12613,4,3,0.2
31644,12613,1,3,0
31645,12613,6,1,0
31646,12614,20,2,0.2
31647,12615,17,2,0.15
31648,12615,7,1,0
31649,12615,3,1,0
31650,12615,3,1,0.1
31651,12616,18,2,0
31652,12616,3,1,0
31653,12616,20,2,0.2
31654,12616,4,1,0.2
31655,12617,13,3,0.2
31656,12617,17,3,0
31657,12617,13,1,0
31658,12617,7,2,0
31659,12618,7,2,0.1
31660,12618,7,1,0
31661,12618,2,1,0
31662,12619,12,3,0.1
31663,12619,17,2,0.1
31664,12620,18,3,0
31665,12621,18,3,0.2
31666,12622,1,1,0
31667,12622,11,1,0
31668,12622,4,2,0.15
31669,12622,4,1,0.15
31670,12623,3,1,0
31671,12623,3,2,0
31672,12624,1,3,0
31673,12624,21,1,0
31674,12625,23,3,0
31675,12625,9,2,0
31676,12626,12,1,0.2
31677,12626,18,2,0.1
31678,12627,21,2,0.1
31679,12627,4,1,0.15
31680,12628,12,2,0
31681,12628,23,3,0
31682,12629,7,2,0
31683,12630,21,2,0
31684,12630,6,2,0
31685,12630,6,3,0.1
31686,12630,18,2,0
31687,12631,3,1,0.15
31688,12631,8,2,0.1
31689,12631,7,3,0
31690,12632,24,2,0.15
31691,12632,22,1,0
31692,12633,13,3,0.15
31693,12634,4,1,0.15
31694,12634,22,1,0
31695,12634,22,1,0
31696,12634,4,2,0.2
31697,12635,7,3,0.1
31698,12635,7,2,0
31699,12635,16,1,0
31700,12635,3,1,0
31701,12636,20,2,0.15
31702,12636,1,2,0
31703,12636,9,2,0.2
31704,12637,13,1,0
31705,12637,20,2,0
31706,12638,22,2,0.1
31707,12638,22,2,0.15
31708,12638,12,1,0
31709,12638,20,1,0
31710,12639,8,3,0.2
31711,12639,15,1,0
31712,12639,24,3,0
31713,12640,9,2,0.2
31714,12640,20,1,0
31715,12640,4,1,0
31716,12640,9,1,0
31717,12641,14,3,0.1
31718,12641,19,3,0.2
31719,12641,1,3,0
31720,12642,5,3,0
31721,12643,6,2,0.15
31722,12644,7,3,0.2
31723,12645,12,2,0
31724,12645,4,3,0
31725,12646,8,2,0.15
31726,12647,17,2,0.1
31727,12647,5,1,0
31728,12647,3,3,0.2
31729,12648,4,1,0.2
31730,12648,24,1,0
31731,12649,9,1,0.1
31732,12649,20,3,0.1
31733,12650,3,2,0.1
31734,12650,3,3,0.2
31735,12650,6,3,0
31736,12650,24,3,0
31737,12651,5,1,0
31738,12651,24,1,0
31739,12651,21,1,0
31740,12652,12,2,0
31741,12652,4,1,0.1
31742,12653,12,3,0.2
31743,12653,6,3,0.1
31744,12653,9,1,0.2
31745,12653,14,3,0.2
31746,12654,14,1,0
31747,12654,15,3,0
31748,12655,20,2,0
31749,12656,3,3,0
31750,12657,18,2,0
31751,12657,23,3,0.15
31752,12658,3,1,0.15
31753,12658,9,1,0.15
31754,12658,17,1,0.15
31755,12659,5,1,0.2
31756,12659,6,3,0.1
31757,12659,24,2,0.15
31758,12659,17,3,0
31759,12660,19,1,0
31760,12660,22,1,0
31761,12661,24,2,0
31762,12661,17,1,0
31763,12662,21,2,0.15
31764,12662,9,3,0
31765,12662,14,2,0.2
31766,12662,11,2,0
31767,12663,15,3,0
31768,12664,16,3,0
31769,12664,18,2,0.2
31770,12665,17,2,0
31771,12665,6,1,0
31772,12665,10,2,0.15
31773,12665,17,2,0
31774,12666,8,1,0.2
31775,12666,21,3,0.15
31776,12666,6,1,0
31777,12666,22,3,0
31778,12667,22,1,0
31779,12667,5,2,0
31780,12667,23,3,0
31781,12668,24,2,0.2
31782,12668,24,2,0.1
31783,12668,1,2,0
31784,12669,8,2,0.1
31785,12669,11,2,0
31786,12669,20,1,0.1
31787,12670,11,2,0.1
31788,12671,7,3,0.1
31789,12672,1,1,0
31790,12673,4,3,0
31791,12673,1,3,0
31792,12674,3,2,0.15
31793,12674,11,1,0.2
31794,12674,5,2,0.1
31795,12675,2,3,0
31796,12676,6,1,0
31797,12676,17,3,0
31798,12677,12,1,0.2
31799,12677,4,2,0
31800,12677,9,3,0.1
31801,12678,1,2,0
31802,12678,3,1,0
31803,12679,19,2,0.1
31804,12679,24,2,0
31805,12680,22,1,0
31806,12680,8,2,0.15
31807,12680,16,1,0.1
31808,12680,10,1,0.15
31809,12681,7,1,0.1
31810,12682,19,3,0.2
31811,12682,4,1,0
31812,12683,13,3,0
31813,12683,24,2,0
31814,12683,9,2,0.2
31815,12684,8,1,0
31816,12684,3,3,0
31817,12684,3,2,0.1
31818,12685,4,1,0
31819,12685,9,2,0
31820,12685,24,2,0.2
31821,12686,16,3,0
31822,12687,19,1,0
31823,12687,16,2,0.2
31824,12687,10,2,0.15
31825,12688,6,3,0
31826,12689,6,3,0
31827,12689,24,2,0.15
31828,12689,8,1,0.2
31829,12689,10,2,0.15
31830,12690,11,3,0.2
31831,12690,17,3,0.2
31832,12690,22,1,0
31833,12691,6,3,0
31834,12691,15,3,0.15
31835,12691,16,2,0.1
31836,12692,3,3,0.15
31837,12692,4,2,0
31838,12693,23,3,0
31839,12693,6,1,0
31840,12693,12,3,0
31841,12694,4,2,0
31842,12695,24,1,0
31843,12695,19,3,0
31844,12695,1,3,0.2
31845,12696,21,3,0
31846,12697,14,1,0.2
31847,12698,3,3,0
31848,12698,5,1,0.15
31849,12698,18,2,0.15
31850,12699,7,3,0
31851,12699,18,3,0
31852,12700,20,1,0.1
31853,12701,5,3,0
31854,12701,22,1,0
31855,12702,18,3,0.2
31856,12702,8,3,0.15
31857,12702,23,2,0.15
31858,12702,16,1,0.15
31859,12703,5,2,0
31860,12703,15,2,0.1
31861,12704,6,3,0
31862,12705,22,1,0.1
31863,12706,17,2,0.1
31864,12707,19,1,0
31865,12708,2,2,0.15
31866,12709,16,3,0.1
31867,12710,14,1,0.15
31868,12710,23,1,0.2
31869,12710,2,1,0.1
31870,12711,10,3,0.2
31871,12712,2,1,0
31872,12712,7,1,0.15
31873,12713,7,1,0
31874,12713,2,2,0.2
31875,12714,10,3,0.15
31876,12714,8,3,0.1
31877,12714,2,3,0
31878,12715,16,1,0
31879,12715,7,2,0
31880,12716,14,1,0.2
31881,12716,15,2,0
31882,12717,3,2,0.1
31883,12717,23,1,0
31884,12717,10,1,0
31885,12718,22,1,0.1
31886,12719,15,1,0
31887,12719,9,2,0
31888,12719,15,3,0
31889,12720,1,2,0
31890,12720,6,1,0.2
31891,12720,3,1,0.1
31892,12721,19,3,0.15
31893,12721,2,2,0.2
31894,12721,14,3,0.1
31895,12721,16,1,0
31896,12722,12,2,0
31897,12723,12,3,0
31898,12723,14,1,0
31899,12724,7,3,0.1
31900,12724,8,1,0
31901,12725,9,2,0
31902,12725,21,3,0
31903,12725,1,1,0.2
31904,12726,21,3,0.15
31905,12727,6,2,0
31906,12727,13,3,0
31907,12727,24,3,0
31908,12728,4,3,0.15
31909,12728,18,2,0.2
31910,12729,20,1,0
31911,12729,17,3,0
31912,12730,21,1,0
31913,12730,15,3,0
31914,12730,12,3,0.2
31915,12731,23,2,0.2
31916,12732,19,1,0
31917,12733,16,1,0.1
31918,12733,8,3,0
31919,12733,15,1,0
31920,12733,15,2,0.2
31921,12734,19,2,0
31922,12735,14,3,0
31923,12735,14,1,0.1
31924,12735,14,1,0
31925,12735,12,3,0.1
31926,12736,1,2,0.2
31927,12736,23,3,0
31928,12736,3,2,0
31929,12737,1,1,0
31930,12737,10,1,0.15
31931,12737,10,1,0.1
31932,12737,13,3,0
31933,12738,3,3,0.15
31934,12738,23,2,0
31935,12738,20,1,0
31936,12739,23,1,0
31937,12739,1,3,0
31938,12739,20,1,0.1
31939,12740,20,1,0.2
31940,12740,13,1,0.2
31941,12740,10,3,0.1
31942,12741,22,1,0.15
31943,12741,17,1,0
31944,12741,3,2,0.15
31945,12741,6,1,0
31946,12742,6,2,0.2
31947,12742,12,1,0
31948,12743,12,3,0.2
31949,12744,20,1,0
31950,12744,8,1,0
31951,12745,18,3,0.2
31952,12745,4,3,0
31953,12745,12,1,0.15
31954,12746,22,3,0
31955,12746,8,2,0
31956,12746,21,1,0
31957,12747,19,2,0
31958,12748,3,1,0
31959,12748,6,2,0
31960,12748,11,3,0
31961,12749,3,1,0.15
31962,12750,20,1,0.1
31963,12750,2,1,0.2
31964,12750,7,3,0.1
31965,12750,18,3,0
31966,12751,3,1,0
31967,12751,18,2,0
31968,12751,4,1,0.2
31969,12752,17,3,0.15
31970,12753,24,1,0.2
31971,12753,2,2,0.15
31972,12754,21,3,0
31973,12754,19,1,0.1
31974,12754,5,2,0.2
31975,12755,9,2,0.15
31976,12756,10,3,0.1
31977,12757,10,1,0.15
31978,12757,14,1,0.15
31979,12757,19,1,0
31980,12757,10,2,0.1
31981,12758,21,2,0
31982,12758,1,1,0
31983,12758,23,3,0.2
31984,12759,8,2,0.1
31985,12759,14,3,0.2
31986,12760,22,2,0
31987,12760,12,2,0.2
31988,12760,22,2,0.1
31989,12760,15,1,0.1
31990,12761,10,1,0.2
31991,12762,12,3,0.2
31992,12762,9,1,0.2
31993,12763,7,1,0
31994,12764,15,3,0.1
31995,12764,7,2,0
31996,12764,15,1,0.2
31997,12764,4,2,0.2
31998,12765,8,1,0
31999,12765,3,2,0
32000,12765,12,2,0
32001,12765,20,3,0
32002,12766,8,2,0
32003,12766,1,1,0
32004,12767,20,1,0.2
32005,12767,17,3,0
32006,12768,22,3,0
32007,12768,17,2,0
32008,12769,5,3,0.15
32009,12769,9,2,0
32010,12769,5,3,0.1
32011,12769,23,2,0
32012,12770,6,1,0.1
32013,12770,7,1,0.2
32014,12771,3,1,0.15
32015,12771,3,1,0
32016,12771,9,1,0
32017,12772,22,3,0
32018,12772,22,3,0.1
32019,12772,22,2,0
32020,12773,15,3,0
32021,12773,14,1,0
32022,12774,5,3,0.15
32023,12774,15,3,0
32024,12774,13,3,0
32025,12775,3,2,0
32026,12775,4,2,0.1
32027,12776,14,3,0
32028,12776,16,2,0.15
32029,12777,23,1,0
32030,12777,21,3,0.1
32031,12778,8,3,0.15
32032,12779,4,1,0.2
32033,12779,24,3,0
32034,12780,16,2,0.2
32035,12781,12,3,0.1
32036,12781,18,1,0
32037,12781,11,1,0.2
32038,12781,8,2,0
32039,12782,3,2,0
32040,12782,8,2,0.2
32041,12783,3,1,0
32042,12783,7,3,0.1
32043,12784,23,2,0.1
32044,12785,5,3,0.15
32045,12786,24,2,0.15
32046,12786,15,3,0
32047,12787,13,3,0
32048,12787,2,2,0
32049,12787,9,3,0.1
32050,12787,4,2,0.2
32051,12788,16,3,0.15
32052,12788,21,1,0
32053,12788,14,3,0.1
32054,12788,8,1,0
32055,12789,8,2,0
32056,12790,19,2,0
32057,12790,6,3,0
32058,12790,15,2,0.15
32059,12791,7,2,0
32060,12791,19,2,0
32061,12791,1,3,0.1
32062,12791,8,3,0.15
32063,12792,13,1,0.15
32064,12793,19,2,0.2
32065,12793,10,2,0
32066,12793,15,3,0.15
32067,12793,12,1,0
32068,12794,7,2,0.1
32069,12794,18,3,0
32070,12794,20,1,0.2
32071,12794,9,2,0
32072,12795,19,2,0
32073,12796,16,1,0.1
32074,12796,21,3,0.2
32075,12796,21,1,0.1
32076,12797,10,3,0
32077,12798,17,3,0
32078,12798,22,1,0.15
32079,12798,24,2,0.15
32080,12799,17,1,0
32081,12799,24,3,0
32082,12799,5,2,0
32083,12800,7,3,0
32084,12800,6,3,0.15
32085,12801,13,2,0.15
32086,12801,4,2,0
32087,12801,6,2,0
32088,12802,20,1,0
32089,12802,10,3,0
32090,12802,17,3,0
32091,12803,9,1,0
32092,12804,16,2,0.1
32093,12805,8,3,0.2
32094,12805,23,1,0
32095,12805,2,1,0.1
32096,12806,21,3,0
32097,12806,24,2,0
32098,12806,5,3,0.1
32099,12806,16,3,0.2
32100,12807,4,1,0
32101,12808,3,1,0
32102,12808,19,3,0
32103,12809,20,2,0
32104,12810,5,2,0
32105,12810,4,3,0.1
32106,12810,2,2,0
32107,12811,12,3,0.2
32108,12812,22,2,0.1
32109,12812,23,1,0
32110,12812,12,1,0.2
32111,12813,12,3,0.1
32112,12813,5,2,0
32113,12813,18,2,0.1
32114,12813,14,2,0
32115,12814,23,2,0.2
32116,12814,2,1,0.1
32117,12814,22,1,0.15
32118,12815,1,2,0.15
32119,12815,13,3,0.1
32120,12815,5,3,0.1
32121,12816,2,1,0
32122,12816,12,2,0
32123,12816,3,3,0
32124,12817,19,2,0.15
32125,12817,6,2,0
32126,12818,10,2,0
32127,12818,18,1,0
32128,12818,19,2,0.2
32129,12818,14,1,0.1
32130,12819,16,3,0.1
32131,12819,21,3,0
32132,12819,24,2,0.1
32133,12820,13,3,0
32134,12820,6,3,0.2
32135,12821,12,1,0
32136,12821,9,2,0.15
32137,12822,8,1,0
32138,12822,23,1,0.15
32139,12823,16,1,0.1
32140,12823,7,3,0
32141,12823,13,3,0.1
32142,12824,5,2,0
32143,12824,9,1,0
32144,12824,5,3,0
32145,12825,13,2,0
32146,12825,16,2,0
32147,12826,13,3,0.1
32148,12827,8,1,0
32149,12828,8,1,0.2
32150,12828,1,2,0.1
32151,12828,23,3,0
32152,12829,6,3,0.15
32153,12829,3,2,0.15
32154,12829,16,2,0
32155,12829,17,2,0.15
32156,12830,10,3,0
32157,12830,22,1,0
32158,12831,16,2,0
32159,12831,2,3,0.2
32160,12831,17,2,0.1
32161,12832,15,1,0
32162,12833,21,2,0
32163,12833,3,3,0.15
32164,12834,9,3,0.1
32165,12834,8,2,0.1
32166,12834,22,2,0.1
32167,12835,18,3,0
32168,12835,22,2,0
32169,12836,17,2,0
32170,12836,5,2,0.2
32171,12836,22,3,0
32172,12836,20,3,0.15
32173,12837,19,3,0
32174,12837,1,2,0.2
32175,12837,8,3,0.2
32176,12838,14,1,0
32177,12839,16,2,0.1
32178,12839,14,2,0
32179,12839,11,2,0
32180,12840,2,3,0
32181,12841,9,2,0.1
32182,12841,16,3,0
32183,12841,8,2,0.2
32184,12842,20,2,0.1
32185,12842,7,2,0
32186,12842,16,1,0.15
32187,12842,20,3,0.2
32188,12843,9,3,0
32189,12843,22,2,0
32190,12843,7,3,0
32191,12844,8,1,0
32192,12844,11,1,0.2
32193,12844,23,2,0.15
32194,12845,6,2,0.15
32195,12846,15,1,0
32196,12846,1,3,0
32197,12847,14,1,0
32198,12847,2,1,0
32199,12847,16,2,0
32200,12847,10,3,0
32201,12848,4,3,0
32202,12848,18,2,0
32203,12848,22,2,0
32204,12849,22,3,0
32205,12849,13,3,0.15
32206,12850,6,3,0
32207,12850,22,2,0.2
32208,12850,6,3,0.15
32209,12851,6,2,0
32210,12851,14,1,0
32211,12851,3,2,0.2
32212,12852,2,3,0
32213,12852,24,2,0.15
32214,12852,13,1,0
32215,12852,6,2,0
32216,12853,10,2,0.1
32217,12853,6,2,0.1
32218,12853,10,3,0
32219,12853,12,2,0
32220,12854,24,1,0
32221,12855,18,2,0.15
32222,12855,23,1,0
32223,12855,19,1,0
32224,12855,13,1,0
32225,12856,10,1,0
32226,12857,23,3,0.2
32227,12857,20,1,0.1
32228,12857,17,2,0.2
32229,12858,8,2,0.1
32230,12858,1,2,0
32231,12858,24,1,0
32232,12859,6,3,0
32233,12860,12,1,0.2
32234,12860,2,2,0.2
32235,12860,13,1,0
32236,12861,10,2,0
32237,12861,15,1,0
32238,12862,19,2,0
32239,12863,7,2,0.15
32240,12863,5,3,0.1
32241,12863,16,3,0
32242,12863,18,3,0
32243,12864,5,3,0
32244,12865,12,3,0
32245,12865,10,2,0
32246,12866,2,3,0.2
32247,12866,15,2,0
32248,12867,5,1,0
32249,12868,14,2,0.1
32250,12868,5,3,0
32251,12869,17,2,0.1
32252,12869,12,3,0.2
32253,12869,16,2,0
32254,12869,24,2,0.15
32255,12870,15,2,0.1
32256,12870,14,2,0
32257,12870,22,1,0.15
32258,12871,10,2,0.1
32259,12871,3,3,0
32260,12871,2,3,0.1
32261,12871,16,3,0.2
32262,12872,13,1,0.1
32263,12872,22,2,0
32264,12873,12,3,0
32265,12873,21,1,0.1
32266,12874,7,3,0
32267,12875,19,2,0.1
32268,12875,6,2,0
32269,12875,3,1,0.15
32270,12876,4,3,0.15
32271,12877,12,2,0.2
32272,12877,23,1,0
32273,12877,4,1,0
32274,12878,17,3,0.2
32275,12878,13,3,0.2
32276,12878,10,1,0
32277,12879,15,2,0.2
32278,12880,21,1,0
32279,12880,8,1,0.2
32280,12880,3,3,0
32281,12880,18,3,0
32282,12881,9,2,0
32283,12881,20,1,0
32284,12882,5,1,0.2
32285,12882,14,3,0.1
32286,12883,5,3,0
32287,12883,22,2,0.1
32288,12884,23,3,0
32289,12885,22,3,0
32290,12886,19,1,0.15
32291,12886,22,2,0.15
32292,12886,3,3,0
32293,12887,18,3,0
32294,12887,23,1,0.2
32295,12887,6,2,0.15
32296,12887,21,2,0
32297,12888,21,3,0.2
32298,12888,7,3,0.15
32299,12888,5,3,0
32300,12889,1,1,0
32301,12889,23,1,0.1
32302,12889,8,2,0
32303,12890,15,3,0
32304,12891,2,1,0.2
32305,12891,10,2,0.2
32306,12891,2,1,0.15
32307,12891,16,1,0.2
32308,12892,4,3,0
32309,12892,10,1,0
32310,12892,16,3,0
32311,12893,24,1,0
32312,12894,8,1,0.1
32313,12894,21,1,0
32314,12895,6,2,0
32315,12895,20,3,0
32316,12895,24,2,0.1
32317,12896,20,1,0
32318,12897,12,1,0
32319,12898,18,3,0.2
32320,12898,23,3,0
32321,12898,9,1,0
32322,12898,4,2,0
32323,12899,6,3,0.1
32324,12899,13,3,0.15
32325,12899,12,2,0.1
32326,12900,9,3,0
32327,12900,22,3,0
32328,12900,1,1,0.15
32329,12900,15,3,0.15
32330,12901,10,3,0.1
32331,12901,17,3,0
32332,12901,11,2,0
32333,12901,14,1,0.1
32334,12902,13,2,0.2
32335,12902,12,2,0
32336,12902,5,3,0
32337,12902,20,3,0.1
32338,12903,6,1,0
32339,12903,13,1,0
32340,12903,16,3,0
32341,12904,6,2,0.1
32342,12904,17,2,0.15
32343,12905,23,2,0
32344,12905,21,3,0
32345,12906,22,1,0
32346,12906,24,1,0
32347,12907,3,2,0.15
32348,12908,18,2,0
32349,12909,9,3,0
32350,12909,3,3,0
32351,12909,5,3,0
32352,12909,19,3,0.15
32353,12910,12,1,0
32354,12911,15,1,0.1
32355,12911,11,2,0
32356,12912,1,3,0
32357,12912,2,1,0.15
32358,12912,12,3,0.15
32359,12913,24,1,0.2
32360,12914,21,1,0.1
32361,12914,13,3,0
32362,12914,2,3,0
32363,12915,9,2,0
32364,12915,1,2,0
32365,12915,15,3,0
32366,12915,14,1,0.15
32367,12916,20,1,0.15
32368,12916,19,1,0
32369,12916,16,3,0.15
32370,12916,22,1,0.15
32371,12917,23,2,0
32372,12917,5,1,0.15
32373,12917,4,3,0.15
32374,12918,24,2,0
32375,12919,6,1,0.2
32376,12920,17,3,0
32377,12921,1,1,0
32378,12922,7,3,0
32379,12922,24,3,0.2
32380,12922,14,2,0.2
32381,12923,5,2,0
32382,12924,8,1,0
32383,12924,18,2,0
32384,12925,21,1,0
32385,12925,22,2,0.15
32386,12926,11,2,0
32387,12926,11,1,0.15
32388,12926,24,3,0.1
32389,12927,20,3,0
32390,12927,2,1,0.2
32391,12927,16,2,0
32392,12927,21,2,0
32393,12928,5,3,0.1
32394,12928,5,3,0.15
32395,12929,11,3,0.2
32396,12929,18,3,0
32397,12929,23,3,0
32398,12929,9,3,0.1
32399,12930,12,3,0.1
32400,12930,16,3,0
32401,12930,5,1,0.2
32402,12931,13,2,0.15
32403,12932,7,3,0.2
32404,12932,7,2,0
32405,12932,18,1,0
32406,12933,1,1,0
32407,12933,15,3,0.1
32408,12934,18,3,0
32409,12934,18,1,0.15
32410,12935,9,3,0
32411,12935,3,1,0
32412,12935,7,3,0.15
32413,12935,14,2,0.1
32414,12936,9,3,0
32415,12936,22,2,0
32416,12936,5,1,0.1
32417,12937,15,3,0
32418,12937,13,2,0
32419,12937,16,3,0.1
32420,12937,10,1,0.15
32421,12938,3,2,0.1
32422,12938,11,3,0.2
32423,12938,16,3,0.2
32424,12938,21,3,0
32425,12939,2,3,0.1
32426,12939,1,1,0.2
32427,12939,20,3,0
32428,12940,8,2,0
32429,12940,12,2,0.2
32430,12941,5,2,0.1
32431,12941,13,2,0
32432,12941,16,1,0
32433,12941,18,2,0
32434,12942,19,1,0
32435,12943,19,2,0.1
32436,12943,16,3,0.2
32437,12943,1,2,0.1
32438,12943,18,1,0.1
32439,12944,12,1,0.15
32440,12944,6,1,0
32441,12944,3,2,0.1
